File Name,Emotion
0_simba_thetravelcat_1650820849_7090221553182379270.mp3,Serious
0_me.1cloud_1667718285_7162795436091116805.mp3,Dramatic
1_butchbouchardq17_1660344036_7131123322552700166.mp3,Dark
2_ibra_cats_1642775888_7055668708865363206.mp3,Dark
2_techphone2022_1674738196_7192945742040894746.mp3,Melancholic
1_tuckerthorn_1670272078_7173763906425523502.mp3,Emotional
0_michaelshafar_1646288497_7070755249753050370.mp3,Dramatic
2_ibra_cats_1655295279_7109439067309231366.mp3,Passionate
2_jp.actual_1652114620_7095778258943348014.mp3,Melancholic
1_delusionsofganja_1670322625_7173980996646423814.mp3,Dramatic
1_shivambhadouriya45_1574101354_6760713728716459265.mp3,Dramatic
1_kerigoncalves_1661524530_7136193494267432238.mp3,Dramatic
0_______cherry_m_1647427747_7075648290615807238.mp3,Melancholic
2_anovteam1202.2.0_1642749180_7055554001030384923.mp3,Melancholic
1_simon.brown1a_1619082658_6953907010396114182.mp3,Positive
1_butchbouchardq17_1659467847_7127360116445236486.mp3,Powerful
2_misslan99_1596334368_6856203836973976833.mp3,Romantic
1_ashishpanwar034_1571041755_6747572942495911170.mp3,Serious
0_moisei.bondarenko_1664478042_7148878736971025670.mp3,Happy
2_broccolineeee_1625746651_6982528669453389062.mp3,Dramatic
1_delusionsofganja_1669455374_7170256196413164806.mp3,Dramatic
1_simplekto1_1580050130_6786263618536131841.mp3,Dramatic
2_ceritamodisfashion_1638050573_7035373615382072602.mp3,Sad
2_ilhampop1_1607367177_6903589448567557377.mp3,Sad
1_eyeswideopen667_1670951447_7176681809650978054.mp3,Majestic
2_ksa.zo_1671055459_7177128488338492714.mp3,Mysterious
0_trejos.tacos_1646532372_7071802687251025195.mp3,Emotional
1_trueearthoverscientism_1669674386_7171196856205167877.mp3,Positive
1_mental_as_mel_1663980503_7146741709076974850.mp3,Dramatic
1_irish1916irish_1674826060_7193323129467374854.mp3,Mysterious
0_dennis1645_1669192526_7169127278272662789.mp3,Hopeful
0_i.piss.in.the.shower_1648223815_7079067376259435818.mp3,Powerful
1_the80sladreturns_1672477232_7183234982586977541.mp3,Mysterious
2_nquehmx_1643241656_7057669167201242373.mp3,Emotional
1_ssstik.io_1673709638959.mp3,Serious
0_tpmds.com_1647661736_7076653260953718043.mp3,Dramatic
0_khodakowskayaa_1662140301_7138838208158158086.mp3,Melancholic
2_mecdelalumiere_1666734560_7158570395061243141.mp3,Dramatic
2_gaixinhfullhd_1599224060_6868615022239632641.mp3,Brooding
0_sofiazorska_1650021858_7086789908383141126.mp3,Dark
1_endthestruggletogether_1674770353_7193083876867116293.mp3,Dark
0_blackmaplecompany_1670600183_7175173131504487685.mp3,Mysterious
0_taras_chervonenko__1656570072_7114914250790866181.mp3,Dark
2_inn_news_1631953333_7009186189739674882.mp3,Dark
2_vorchlivayababulya_1627673322_6990803681306234114.mp3,Emotional
2_nguyenhuong20391_1597508794_6861247957576994049.mp3,Majestic
0_fundiambb1_1649715496_7085474102810512686.mp3,Dark
1_rainbow.goddess1111_1670491654_7174706986506882305.mp3,Energetic
2_mikevesio_1674281229_7190983061067042094.mp3,Majestic
1_ssstik.io_1673709050289.mp3,Dark
0_military_zone777_1654251673_7104956810842377477.mp3,Romantic
2_enriquepaco2004_1652317790_7096650857915108614.mp3,Powerful
0_joeycontino2_1671750585_7180114034790845738.mp3,Sad
1_ssstik.io_1673708492943.mp3,Majestic
1_butchbouchardq17_1660346101_7131132186526223621.mp3,Intense
0_enotova.kk_1649609230_7085017689848106246.mp3,Dramatic
0_viceworldnews_1664555534_7149211556973120774.mp3,Emotional
1_ssstik.io_1673708779792.mp3,Dramatic
2_doza_zilnica_1588094454_6820813741420989701.mp3,Romantic
0_fortnitegod04__1674588806_7192304050094755118.mp3,Melancholic
0_unique.planet_1652194814_7096122680885251334.mp3,Mysterious
0_valerie.s.o_1646824118_7073055715560131846.mp3,Majestic
2_rok_um_1611937051_6923216864499748101.mp3,Dark
0_norarm_tactical_1667665544_7162568954597149957.mp3,Triumphant
1_thestarknakedbrief_1635889195_7026090588839759109.mp3,Sad
1_yknotforge_1623680614_6973655115735633158.mp3,Dramatic
0_freshappletea_1668851994_7167664716305714438.mp3,Happy
2_hugecharles_1636405200_7028269168466103557.mp3,Dramatic
0_student_max_1673638428_7188222295918398725.mp3,Majestic
2_rossi.rodrigo_1606143597_6898334217235647746.mp3,Powerful
2_13doctorwhoo_1594968601_6850337951512104194.mp3,Passionate
1_deepak_jena_7438_929_1570813767_6746593730586840322.mp3,Melancholic
1_bella.wella2222_1673041632_7185659075785526533.mp3,Powerful
0_simonkalee_1643929069_7060621586264509701.mp3,Mysterious
0_u.w.u._w_1667742440_7162899215490796806.mp3,Dark
2_alhomsialaa90_1669298720_7169583388758658309.mp3,Powerful
2_batritv98_1596801043_6858208217013570818.mp3,Melancholic
2_anhemtv.vn_1611971520_6923364938094251266.mp3,Passionate
2_linary1994_1596248187_6855833726438460673.mp3,Melancholic
2_t_studio_crafts_1598517304_6865579515825917185.mp3,Dramatic
0_kamila13_45pm_1645680900_7068145631088348422.mp3,Majestic
0_katiejgln_1650882848_7090487827321851142.mp3,Romantic
1_debiprasad344_1571968073_6751551408371272961.mp3,Sad
2_viyeumaden__1602171380_6881273675593567490.mp3,Happy
1_apocalypsenext9_1671942006_7180936212117556486.mp3,Serious
1_arn_mann_1660695557_7132633095970278702.mp3,Emotional
1_swiftcreekmafia_1657644159_7119527434491530542.mp3,Dark
2_trangsucthanhmai123_1596159170_6855451396121070850.mp3,Majestic
0_the.yeva_1668540092_7166325109471448326.mp3,Cheerful
2_deserthorror_1625347079_6980812535289220358.mp3,Hopeful
0_trump_r_1667925388_7163684973873057030.mp3,Emotional
2___jahid_06_1651394449_7092685149862645019.mp3,Intense
0_mcmirage_1668036127_7164160562174151942.mp3,Emotional
1_delusionsofganja_1669543077_7170632880291400965.mp3,Dramatic
0_vladymirfedorov_1674158151_7190454493190917382.mp3,Dramatic
2_seoultravel_1602115753_6881034748035124482.mp3,Positive
0_cropnk_the_redneck_1672621538_7183854757851827498.mp3,Energetic
1_Cópia de truetimetraveler_1612997409_6927771062746778885.mp3,Joyful
2_hieu_quyen_1595778102_6853814728628784386.mp3,Joyful
2_leafystreet_1647993032_7078076175091879210.mp3,Joyful
0_mysticalsilent3er_1664645872_7149599522354760987.mp3,Dramatic
0_fundiambb1_1663616822_7145179754914680110.mp3,Melancholic
1_redpilladministrator_1673216670_7186410851874753797.mp3,Emotional
1_Cópia de notthebestbutt_1611361019_6920742813755903237.mp3,Powerful
2_babaroba_1594718550_6849264001583533317.mp3,Passionate
1_haroldhartsock2_1673962360_7189613444398714158.mp3,Joyful
1_evil_shroom_1635864238_7025983398883773702.mp3,Dark
2_callmegrand_1636025817_7026677375496768794.mp3,Melancholic
2_fast_media_1595945825_6854535098591661313.mp3,Passionate
0_warreasons_1667867835_7163437783338585390.mp3,Romantic
2_bio._.owl_1656888213_7116280668790754565.mp3,Dramatic
1_ssstik.io_1673709678388.mp3,Emotional
0_herathebluestaffy_1645835240_7068808524419140869.mp3,Serious
2_jarm_1598175044_6864089755219545345.mp3,Dramatic
1_prezelectcherryagain_1674572848_7192235487531289902.mp3,Positive
0_levko_art_1651836094_7094581989201775877.mp3,Majestic
1_ranchlife3282_1616698026_6943665135097597190.mp3,Passionate
2_yourlittle.uncle_1596284503_6855989694665084162.mp3,Cheerful
2_bonp1696_1594961356_6850306832209022210.mp3,Passionate
2_panbabyy_1597221323_6860013303100443905.mp3,Powerful
0_camhigby10_1645829264_7068782864631926058.mp3,Joyful
0_aus.military_editz101_1667460694_7161689071868235010.mp3,Emotional
0_dasmandia_1647102790_7074252613520215301.mp3,Emotional
0_fundiambb1_1665177265_7151881853270510894.mp3,Passionate
2_charlie__castro_1663032746_7142671202954366213.mp3,Powerful
0_mr.brrrrrrrrrrrrt_1653125198_7100118627461942571.mp3,Melancholic
1_jaganathasahoo7_1571080546_6747739504897051906.mp3,Serious
2_batritv98_1596032186_6854906015868079362.mp3,Positive
2_toan_co_ngoc_1597318141_6860429131251748097.mp3,Brooding
2_nguyentrung8847_1595923057_6854437311086628098.mp3,Dark
1_prezelectcherryagain_1674574232_7192241427550670126.mp3,Dark
1_Cópia de themadartwumin_1656420567_7114272142556007685.mp3,Melancholic
0_nezhinova_1659992941_7129615379499863301.mp3,Powerful
2_falsaif_1578229135_6778442496646122758.mp3,Powerful
0_newdaymoscow_1651938395_7095021376410488070.mp3,Sad
1_Cópia de hansen.seth0_1630175920_7001552258701856006.mp3,Melancholic
0_marchy_rider_1661193807_7134773046866365702.mp3,Melancholic
2_ibra_cats_1626616954_6986266596545219845.mp3,Triumphant
1_hansen.seth0_1630175920_7001552258701856006.mp3,Melancholic
2_gypsy.tech_1666312636_7156758237210053894.mp3,Sad
1_vendetta1974_1663849364_7146178583906487557.mp3,Cheerful
2_traveleiros_1621379184_6963770553429708037.mp3,Triumphant
2_jourdanelyssa_1651249034_7092060591854046506.mp3,Emotional
2_future_visi0n_1605003536_6893437686992882946.mp3,Brooding
0_mrfaradaylll_1671612285_7179520050708204806.mp3,Mysterious
1_deepak_jena_7438_929_1571398622_6749105677597216001.mp3,Melancholic
0_krawieckim_1647940825_7077851939391687941.mp3,Powerful
1_slavicconservative_1584478454_6805283135534697733.mp3,Brooding
0_stason4uk_atamaniuk_1665484420_7153201060880960774.mp3,Powerful
1_Cópia de originalcuddles_1625113733_6979810309074636038.mp3,Mysterious
1_prezelectcherryagain_1674583402_7192280813088640298.mp3,Emotional
0_vixur.ozen_1665123065_7151649022414032134.mp3,Romantic
1_simplekto1_1587756358_6819361591360752897.mp3,Joyful
2_gaixinhfullhd_1596100280_6855198477576834306.mp3,Majestic
1_deepak_jena_7438_929_1572004667_6751708612080553218.mp3,Mysterious
2_dapoets_1590277272_6830185620770426117.mp3,Sad
2_dtnd1704_1597280811_6860268755159682305.mp3,Serious
1_deepak_jena_7438_929_1571393189_6749082343048219906.mp3,Dramatic
0_weekend.vn.tour_1657794940_7120175032499735813.mp3,Emotional
1_birgitteoerregaard_1673972633_7189657694872096006.mp3,Powerful
1_thedtrain72_1673880928_7189263257058823430.mp3,Dark
1_delusionsofganja_1669807703_7171769451207986438.mp3,Dramatic
2_digitaltrendsss_1601252058_6877325072038677766.mp3,Romantic
0_t_karochka_1665430966_7152971509898890502.mp3,Mysterious
0_anarchistleek_1643206611_7057518650525306118.mp3,Mysterious
0_the.kir.ko_1660682612_7132577496398155014.mp3,Dramatic
1_redpilladministrator_1675018593_7194150061587107078.mp3,Emotional
2_viyeumaden__1602658476_6883365728964136194.mp3,Energetic
2_althaf_dnz__1560311830_6701488282712149253.mp3,Happy
1_dollarvigilanteofficial_1665074008_7151438390695660805.mp3,Triumphant
1_butchbouchardq17_1659472818_7127381460675333382.mp3,Melancholic
2_jump2mars_1634134782_7018555442884365570.mp3,Hopeful
1_yvonnethart_1675022967_7194168847631486214.mp3,Powerful
0_yavvaleria_1656229117_7113449851832077574.mp3,Dramatic
1_jaysoloftito_1633721180_7016779034646433029.mp3,Energetic
2_unbox_ph_1624853433_6978692339468389633.mp3,Sad
0_morriganamber_1646351054_7071023932362591534.mp3,Brooding
0_fundiambb1_1665718381_7154205937002188075.mp3,Powerful
1_illuminati_church__1647231707_7074806300843969798.mp3,Romantic
2_jinungi_1594987348_6850418475614194945.mp3,Passionate
2_charlypi_1569457254_6740767558112120070.mp3,Sad
2_lethimai.204_1595922216_6854433700197797122.mp3,Dark
0_ervesto77_1650404328_7088432610371816709.mp3,Dark
1_delusionsofganja_1670001098_7172600085736475910.mp3,Dramatic
0_tekhas_thasuke_witko_1658402671_7122785201930931498.mp3,Melancholic
2_uae.nation_1651832043_7094564594944904450.mp3,Serious
1_vickyhr02_1571070374_6747695853856673025.mp3,Dark
1_gabrielendofdays_1660497837_7131783890544364806.mp3,Melancholic
2_telecastky_1664993677_7151093313804848430.mp3,Emotional
0_palyanitsaa_1649862234_7086104336249425157.mp3,Melancholic
0_soxaeditss_1670876188_7176358570617851142.mp3,Triumphant
1_garysworldpodcast_1662393767_7139926842986777861.mp3,Melancholic
2_viyeumaden__1602257084_6881641770225126657.mp3,Triumphant
2_to1_offcl_1599013716_6867711591761169665.mp3,Passionate
0_trump_r_1666607546_7158024884898024710.mp3,Sad
2_quangbeorevieww_1596874313_6858522909426650369.mp3,Emotional
1_ssstik.io_1673708708579.mp3,Cheerful
0_thehistorylegends_1655652586_7110973698038877445.mp3,Dramatic
1_big76er_1662479010_7140292952827514155.mp3,Melancholic
1_butchbouchardq17_1659494288_7127473664953552133.mp3,Mysterious
2_mr_dung_1995_1596092034_6855163058248109313.mp3,Emotional
0_nata_shame_1673720368_7188574228151553286.mp3,Dark
1_truetimetraveler_1612997409_6927771062746778885.mp3,Joyful
2_onlyfiber_1646278459_7070712138431532330.mp3,Powerful
1_butchbouchardq17_1659325722_7126749663327309061.mp3,Romantic
1_ssstik.io_1673709994896.mp3,Serious
1_irish1916irish_1674485248_7191859359981374725.mp3,Powerful
1_therealsaltydna_1617393833_6946653607420759302.mp3,Sad
1_kunwarvishalpermar_1571499265_6749537930974448897.mp3,Sad
1_shivambhadouriya45_1573224088_6756945978890276098.mp3,Sad
1_butchbouchardq17_1659397897_7127059677568929029.mp3,Powerful
2_deutschetelekom_1669897120_7172153492700810502.mp3,Intense
2_jovensdatelecom_1672246321_7182243237669686533.mp3,Dramatic
2_kieudung0605_1597030984_6859195780234792194.mp3,Dramatic
0_siox.aep_1667914274_7163637229678611717.mp3,Hopeful
1_mobilebanditofficial_1628795586_6995623767640673542.mp3,Dramatic
0_chernobyl_guide_1646063105_7069787197955738885.mp3,Dramatic
2_pubg_battlegrounds_vn_1596170935_6855444186292833537.mp3,Passionate
1_gladdebilnaad_1650664368_7089549468072267013.mp3,Dramatic
0_fundiambb1_1662260138_7139352920704814382.mp3,Powerful
2_nick_radogna_1623582458_6973233533007498502.mp3,Mysterious
2_plmnkoi_1596982689_6858988370622729474.mp3,Joyful
0_natalka.shchuka_1651500913_7093142400561958150.mp3,Sad
1_omahi.tiktok_1614128348_6932628407171812614.mp3,Serious
1_wuwuwomanenergy777_1650148330_7087333106826480939.mp3,Dramatic
0_wanhedaa_1646643443_7072279724982095109.mp3,Serious
2_xuanngoc2703_1596018105_6854845542808161537.mp3,Happy
1_kbehera7751866311_1571315317_6748747882393881857.mp3,Melancholic
1_ssstik.io_1673709949110.mp3,Romantic
1_thegarbagequeen_1599435598_6869523546075335941.mp3,Dark
0_nataliia_nataliiaa_1651077426_7091323540414156038.mp3,Romantic
2_banhbao9601_1596952144_6858857187154873602.mp3,Hopeful
1_suhanidas0_1570939428_6747133451297623297.mp3,Melancholic
1_cooperhernick_1652522083_7097528287651466501.mp3,Emotional
1_shivambhadouriya45_1573997583_6760268119354150145.mp3,Emotional
0_zhukova_t_1647618483_7076467498182266117.mp3,Melancholic
0_fxcking.military_1672985512_7185418006728609029.mp3,Melancholic
2_noronikoyan_1644012295_7060979034322128129.mp3,Positive
1_ssstik.io_1673710339811.mp3,Intense
2_jourdanelyssa_1673682012_7188409294285573419.mp3,Triumphant
0_revedzhuk_official_1663693749_7145510218091400453.mp3,Melancholic
0_enotova.kk_1649782484_7085761809398893830.mp3,Hopeful
2_mg.store.quanaocaocap_1596317786_6856132451253685506.mp3,Passionate
1_strongmomwhosaysthefbomb_1660741664_7132831110458805546.mp3,Dark
2_ericryanericryan_1620772099_6961163144320388357.mp3,Melancholic
1_butchbouchardq17_1660337504_7131095264688983301.mp3,Mysterious
0_maryna_dreammmmer_1668235269_7165015876335340806.mp3,Dramatic
2_onlyfiber_1591023754_6833394980120317190.mp3,Cheerful
2_ronniplz_1628634886_6994933565519711493.mp3,Sad
2_ifravewear_1593047747_6842087958972026118.mp3,Dark
2_android_blogger_1663680340_7145452621044681990.mp3,Energetic
1_butchbouchardq17_1659385324_7127005680522857733.mp3,Happy
1_ssstik.io_1673710442140.mp3,Powerful
1_tj_stufflebeam_1618590830_6951794666865970437.mp3,Dramatic
1_ashanddad_1673271565_7186646631343721734.mp3,Emotional
2_t_u_a_n_a_n_h_1907_1596606629_6857373198795771137.mp3,Energetic
2_natepetroski_1636928797_7030555645598354694.mp3,Dramatic
2_kunaljha532_1592017334_6837662368093326594.mp3,Passionate
2_eljonas99_1652837098_7098881265851469062.mp3,Dark
1_delusionsofganja_1669304724_7169609169052470533.mp3,Dramatic
2_bobbatov_1595251165_6851551559688457474.mp3,Melancholic
0_asapafg_1666552303_7157787612542029061.mp3,Powerful
2_samsam4896_1610716514_6917974742381169922.mp3,Happy
2_digitalsay_1603423357_6886650658120846597.mp3,Dark
0_brutofficiel_1645789377_7068611542819933445.mp3,Passionate
1_paulius099_1674149079_7190415528706575621.mp3,Dark
2_digitalsay_1599641780_6870408989365095685.mp3,Triumphant
1_ssstik.io_1673708173863.mp3,Happy
1_commonsensechristianity_1621364589_6963707871586454789.mp3,Melancholic
1_deepak_jena_7438_929_1571151732_6748045289275313409.mp3,Positive
0_moisei.bondarenko_1673976545_7189674493068233990.mp3,Powerful
1_jasper_newton_daniel_1663902504_7146406779625147690.mp3,Dramatic
2_chee_1003_1595842271_6854090337997131009.mp3,Passionate
2_vien.toc.truongtienhai_1595824020_6854011945801108738.mp3,Brooding
1_insideouta_z_1659544081_7127687538805837099.mp3,Positive
1_slayerqt_1639930112_7043446188653415726.mp3,Melancholic
0_vl_aferistkka__1654650667_7106670472795933958.mp3,Powerful
1_shaddowbannedagain_1658060384_7121315090888002821.mp3,Dramatic
2_ireveyvey_1624199421_6975883387693305089.mp3,Melancholic
0_a.strokova_1668632122_7166720375957769477.mp3,Serious
1_poojasharma9617_1571168740_6748118133891943682.mp3,Powerful
2_batritv98_1595848515_6854117156599139586.mp3,Powerful
0_vladymirfedorov_1668457381_7165969865289846021.mp3,Dramatic
1_deepak_jena_7438_929_1571913924_6751318869442448642.mp3,Melancholic
0_palyanitsaa_1648461552_7080088444529118470.mp3,Melancholic
0_vitaliibikhunov_1662452210_7140177769337605382.mp3,Serious
2_nhaiart109_1600416913_6873738285668257025.mp3,Romantic
1_Cópia de shaddowbannedagain_1658021079_7121146289328262406.mp3,Sad
0_fundiambb1_1663360371_7144078364322630955.mp3,Melancholic
1_ssstik.io_1673708682829.mp3,Triumphant
1_deepak_jena_7438_929_1571149866_6748037272647519489.mp3,Dark
0_fundiambb1_1664861776_7150526704522399022.mp3,Powerful
1_deepak_jena_7438_929_1570853220_6746763190635400449.mp3,Powerful
1_ingersolldairyfarm_1643482339_7058702895516126510.mp3,Emotional
0_ervesto77_1649887168_7086211427509341446.mp3,Powerful
1_ssstik.io_1673709169905.mp3,Emotional
1_itsthatlineguysky_1668113496_7164492863370399022.mp3,Dramatic
1_andrewnaltimari_1587771672_6819427402590997765.mp3,Powerful
0_insideyoureyes_1652612587_7097917004593532165.mp3,Dramatic
1_butchbouchardq17_1660243037_7130689532105723141.mp3,Mysterious
2_simla_97_1597332180_6860489406927736066.mp3,Joyful
1_ceana22_1650817826_7090208570217745706.mp3,Energetic
2_jourdanelyssa_1652327258_7096691518223879470.mp3,Sad
0_amjad_176__1657984225_7120988011117939974.mp3,Dark
1_illuminati_church__1647090121_7074198197693975813.mp3,Emotional
1_redpilladministrator_1673110642_7185955469171739909.mp3,Sad
2_upvotereddit_1664125630_7147365138876730630.mp3,Brooding
1_delusionsofganja_1669402967_7170031127468559622.mp3,Dramatic
1_frombrooklyntofarming_1609114881_6911095723480108293.mp3,Emotional
1_delusionsofganja_1670117193_7173098698304474374.mp3,Dramatic
1_ssstik.io_1673709521181.mp3,Powerful
1_ssstik.io_1673708635503.mp3,Dark
2_sadapintekno_1626085824_6983985429049625882.mp3,Intense
2_zyzy2112_1596944051_6858822410699902209.mp3,Cheerful
1_prezelectcherryagain_1674575385_7192246385360604459.mp3,Brooding
1_beaglebennett_7_1658161344_7121748724073729286.mp3,Intense
0_shamayill_1646225906_7070486424478371074.mp3,Powerful
0_ed_volunteer_1666108659_7155882178826489093.mp3,Dramatic
0_fundiambb1_1665454953_7153074528300698926.mp3,Dramatic
0_alkiri_latori4_1655607850_7110781551750810886.mp3,Dramatic
1_ssstik.io_1673710223337.mp3,Mysterious
2_thich.xem.hai_1597718587_6862114482299129090.mp3,Sad
1_fearofthelord_1658707468_7124094291999329578.mp3,Emotional
1_stainless2_1657551320_7119128692865076526.mp3,Emotional
1_deepak_jena_7438_929_1572058895_6751941509974641922.mp3,Romantic
0_alabaybabay_1659442113_7127249587521228038.mp3,Emotional
2_yosephgetahun_1665472021_7153147828980780293.mp3,Brooding
1_ssstik.io_1673708464053.mp3,Melancholic
2_trungamedio_1596337516_6856217380117286146.mp3,Emotional
2_leo.win8_1595917518_6854413519400619266.mp3,Hopeful
0_fundiambb1_1674683047_7192708853065207083(1).mp3,Dramatic
2_rossi.rodrigo_1606230034_6898705459763563778.mp3,Serious
1_kes.io_1649656379_7085220188672609582.mp3,Sad
1_ssstik.io_1673709257528.mp3,Serious
2_smartprix_1586932623_6815823703679470849.mp3,Emotional
1_delusionsofganja_1670130090_7173154050324565254.mp3,Dramatic
1_1earth_shenanigans_1657515325_7118974099703106862.mp3,Powerful
1_deepak_jena_7438_929_1571308492_6748718569678294274.mp3,Melancholic
1_monkeyboy20000_1671550354_7179254089627274502.mp3,Mysterious
1_ssstik.io_1673708719558.mp3,Romantic
1_ssstik.io_1673710396968.mp3,Positive
1_phillipo83jc_1675032197_7194208487113510149.mp3,Majestic
2_ktsdinhnguyen_1597323962_6860454136949837057.mp3,Emotional
2_dai.an.louis.a_1596887190_6858578221139496194.mp3,Energetic
1_bellacrux__1673710984_7188533908147834114.mp3,Sad
2_naryki_1645115528_7065717381347446062.mp3,Intense
1_ssstik.io_1673709533949.mp3,Intense
1_alyxina_1659535379_7127650154248817926.mp3,Melancholic
0_adriana__bo_1664555147_7149209897907916038.mp3,Brooding
2_nicodes4keuss3_1658432296_7122912459106553094.mp3,Serious
0_dasmandia_1645880213_7069001683103124742.mp3,Hopeful
0_pan_navic_1663754466_7145770966939880709.mp3,Emotional
2_thanhpate_1594696262_6849168255970544898.mp3,Passionate
1_blackflag1987_1615914694_6940300751000308998.mp3,Powerful
2_eve_tsu_1593614893_6844523816144686337.mp3,Passionate
2_vaneloopez92_1594767781_6849475452902395142.mp3,Passionate
2_bajolijocelluler_1671097030_7177307067500219675.mp3,Dramatic
1_hushcasttv2_1664918340_7150769763436842286.mp3,Passionate
1_stainless2_1658154624_7121719863210544427.mp3,Dramatic
2_mr.jass47_1603098737_6885256639625071874.mp3,Passionate
2_mianazhar2_1672589994_7183719297506643226.mp3,Cheerful
2_mykemetzger_1585276071_6808708875886333189.mp3,Emotional
2_waqasghuman6_1648868742_7081837320382582042.mp3,Melancholic
1_ssstik.io_1673709714037.mp3,Hopeful
2_karimdaddyslim_1590747075_6832206640222129413.mp3,Brooding
1_moleculardrugs_1605254261_6894513772388568326.mp3,Dramatic
1_ssstik.io_1673710025139.mp3,Dramatic
1_stainless2_1663256154_7143630729505803566.mp3,Melancholic
2_loste_videos0_1669541322_7170625337527749893.mp3,Powerful
2_omanhi040901_1596012715_6854822387943214338.mp3,Sad
0_blackmaplecompany_1670754482_7175835833050680581.mp3,Dramatic
0_patrykjakiofficial_1649271781_7083568358376983813.mp3,Dramatic
1_Cópia de dollarvigilanteofficial_1665074008_7151438390695660805.mp3,Triumphant
2_desatomico_1667055578_7159949168595750150.mp3,Brooding
2__iamtuant_1596616910_6857417363680218370.mp3,Emotional
1_biblicalchristianliving_1634998385_7022264588934712581.mp3,Powerful
0_tekhas_thasuke_witko_1654068909_7104171851437460778.mp3,Serious
1_ssstik.io_1673708749795.mp3,Energetic
1_newmemesorder_1669763784_7171580826239438085.mp3,Emotional
1_ssstik.io_1673708422601.mp3,Dramatic
1_ssstik.io_1673709848378.mp3,Majestic
2_t_studio_crafts_1597505470_6861233695928470785.mp3,Sad
0_www.klitor_1668802225_7167450965010844933.mp3,Dramatic
2_jmaxbucaramanga_1655614025_7110808059659701510.mp3,Positive
0_kartontonya_1649621281_7085069449895677189.mp3,Dramatic
2_jozadig_1595091629_6850866373283892485.mp3,Hopeful
2_mythuanpham7_1602057129_6880782962141482241.mp3,Brooding
2_truth_triumphant_1627768960_6991214436379790598.mp3,Happy
1_delusionsofganja_1669455060_7170254836947029254.mp3,Dramatic
1_ciaociaofoxy_1630662798_7003643370862136582.mp3,Dark
2_hellogeek_1602683895_6883474905191484674.mp3,Melancholic
1_Cópia de worldwidepolitics0_1667852618_7163372437378174214.mp3,Positive
2_ibra_cats_1631785558_7008465589891026181.mp3,Powerful
1_ssstik.io_1673708951676.mp3,Intense
2_plmnkoi_1596295126_6856035309939969282.mp3,Intense
1_ssstik.io_1673708262334.mp3,Dramatic
1_butchbouchardq17_1660342231_7131115557826415878.mp3,Powerful
1_jamessavoulidis_1674188928_7190586646037843202.mp3,Melancholic
1_tiktoker_team0_1_1571669728_6750270065532292353.mp3,Melancholic
1_dream.fuel_1603376472_6886449133448629510.mp3,Dramatic
2_magician510_1594199043_6847032726848064770.mp3,Passionate
1_livethrive_1675016482_7194140960165547306.mp3,Romantic
2_lolmobilereplaytiktok_1596813307_6858260887174778114.mp3,Positive
0_president.putin.fanpage_1646349672_7071017994322709766.mp3,Intense
2_jsem_fila_1653852056_7103240483811413253.mp3,Dark
0_ollietowl_1646240868_7070550685833628933.mp3,Romantic
2_t_studio_crafts_1597145286_6859686730589588738.mp3,Melancholic
1_junterbiden_1653572376_7102039265772768558.mp3,Dramatic
2_ngatranvungtau_1596517229_6856989237581974785.mp3,Melancholic
0_europeantiktoker_1674050802_7189993426144840966.mp3,Mysterious
1_kbehera7751866311_1571233277_6748395521548864769.mp3,Dark
1_jakericcacomedy_1583756371_6802181792771214597.mp3,Dramatic
2_ibra_cats_1626368345_6985198839036677381.mp3,Energetic
0_harley_f1_1670534101_7174889260183473414.mp3,Dramatic
0_fundiambb1_1674506996_7191952707547188522.mp3,Powerful
2_lolmobilereplaytiktok_1597319450_6860434755222048002.mp3,Emotional
2_yourlittle.uncle_1596381765_6856407424484592897.mp3,Triumphant
1_Cópia de mfeast99_1653083489_7099939519364861230.mp3,Happy
2_hokuro_ho__kuro_1603509389_6887020376291872002.mp3,Powerful
2_truonghao.com_1596783287_6858131946908781826.mp3,Serious
2_ezdk18_1613441077_6929676602007620869.mp3,Intense
1_uptonm275_1673101560_7185916315285179694.mp3,Dramatic
2_jourdanelyssa_1655569815_7110618209950305582.mp3,Melancholic
0_malanixs_1655415268_7109954422033140997.mp3,Powerful
2_tiziacolella_1587753745_6819350399481400581.mp3,Dramatic
0_konon__1668240292_7165037458961288453.mp3,Majestic
2_plmnkoi_1597506596_6861238533143792897.mp3,Happy
2_mandarose00_1629925509_7000476749175753990.mp3,Dramatic
1_ssstik.io_1673708223218.mp3,Melancholic
2_dgardida_1610821164_6918424162809728262.mp3,Melancholic
1_notthebestbutt_1611361019_6920742813755903237.mp3,Powerful
1_mr_abhishek.v_1571654993_6750206782863363330.mp3,Brooding
0_element_x5_1655469225_7110186157861817605.mp3,Cheerful
1_jamessavoulidis_1673414127_7187258912322620673.mp3,Dramatic
0_yar0slav_yar0slav_1671978027_7181090925790186758.mp3,Sad
1_wuwuwomanenergy777_1652226375_7096258245026663726.mp3,Powerful
2_quyengiammo_giamcan_1596511365_6856964038295866626.mp3,Dramatic
1_creative_society_uk_1674647947_7192558126250462470.mp3,Energetic
0_ladddushka_1668459861_7165980519648218374.mp3,Cheerful
1_butchbouchardq17_1659387098_7127013305108991238.mp3,Melancholic
0_cfchunytskyi_1661421143_7135749439397891333.mp3,Passionate
1_butchbouchardq17_1660339985_7131105923828894981.mp3,Powerful
